varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
41272#T855	Categorical multiple	110282/66(110348)	-0.0573140720165927	-0.288058289365155	0.185343418857587	0.634722867384372	LOGISTIC-BINARY	Operative procedures - OPCS4: T85.5 Block dissection of inguinal lymph nodes		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
25839	Continuous	7901	-0.00518911423406307	-0.0266031097128837	0.0162248812447575	0.634787139280892	LINEAR	"Volume of grey matter in Cingulate Gyrus, anterior division (right)"		1101	UK Biobank Assessment Centre		Imaging		Imaging	1101	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST)
41210#T054	Categorical multiple	110338/10(110348)	0.160238220522639	-0.458232408402935	0.871344365608945	0.634787205084834	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T05.4 Removal of wire from chest wall		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#A651	Categorical multiple	110124/224(110348)	-0.0313004116802249	-0.158741437650645	0.0997566596927421	0.63493695286924	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: A65.1 Carpal tunnel release		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
27041	Continuous	7937	-0.00476996231261689	-0.0244646516891676	0.0149247270639338	0.634966353496772	LINEAR	Grey-white contrast in parsopercularis (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	194	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan gw
41272#Z809	Categorical multiple	110202/146(110348)	0.0396817621150139	-0.121290342602265	0.206539448379208	0.634977844460323	LOGISTIC-BINARY	Operative procedures - OPCS4: Z80.9 Bone of foot NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z809	Categorical multiple	110202/146(110348)	0.0396817621150139	-0.121290342602265	0.206539448379208	0.634977844460323	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z80.9 Bone of foot NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26881	Continuous	7937	-0.00534913733041635	-0.0274368226264939	0.0167385479656612	0.634991498994852	LINEAR	Mean thickness of rostralanteriorcingulate (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	192	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white
5086	Continuous	23047	0.00303691121215666	-0.00950306631208978	0.0155768887364031	0.635015433271005	LINEAR	Cylindrical power (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100013	Eye measures	100014	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
22617#3433	Categorical single	24035/153(24188)	0.0393847443340716	-0.120569276987516	0.204850080868067	0.635036115426408	LOGISTIC-BINARY	Job code - historical		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41200#C254	Categorical multiple	110259/89(110348)	0.051282824234512	-0.155763709101245	0.268134605515002	0.635078791446247	LOGISTIC-BINARY	Operative procedures - main OPCS4: C25.4 Dacryocystorhinostomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W262	Categorical multiple	109830/518(110348)	0.0210048661419645	-0.0649576863743839	0.108590413199158	0.635139519088966	LOGISTIC-BINARY	Operative procedures - OPCS4: W26.2 Manipulation of fracture of bone NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#P318	Categorical multiple	110337/11(110348)	-0.136519381070107	-0.672216987018563	0.463009893733494	0.635176455951154	LOGISTIC-BINARY	Operative procedures - OPCS4: P31.8 Other specified operations on pouch of Douglas		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W821	Categorical multiple	110260/88(110348)	-0.0496544977331349	-0.250466782370278	0.160167902377636	0.635232619119216	LOGISTIC-BINARY	Operative procedures - main OPCS4: W82.1 Endoscopic total excision of semilunar cartilage		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#61392517	Categorical single	24140/48(24188)	-0.0686001261127367	-0.344589301916092	0.223247853460672	0.635274570679065	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41200#S472	Categorical multiple	109024/1324(110348)	0.0131282827465337	-0.0408114057859018	0.0676955970776751	0.63528510936863	LOGISTIC-BINARY	Operative procedures - main OPCS4: S47.2 Drainage of lesion of skin NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E144	Categorical multiple	110337/11(110348)	-0.135581391842369	-0.66704969144555	0.460639614352695	0.635330865072532	LOGISTIC-BINARY	Operative procedures - OPCS4: E14.4 Transantral ethmoidectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26745	Continuous	7937	0.00488384313856317	-0.0153029501816986	0.0250706364588249	0.635333565487185	LINEAR	Area of precuneus (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	192	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white
41272#Z763	Categorical multiple	109902/446(110348)	-0.0222366134648458	-0.113342215791345	0.0706835253473252	0.635688688493187	LOGISTIC-BINARY	Operative procedures - OPCS4: Z76.3 Trochanter of femur		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z763	Categorical multiple	109902/446(110348)	-0.0222366134648458	-0.113342215791345	0.0706835253473252	0.635688688493187	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z76.3 Trochanter of femur		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1363	Categorical multiple	110197/140(110337)	0.0404683815199303	-0.123976022425516	0.211096336014326	0.635754684238727	LOGISTIC-BINARY	Operation code: intrauterine contraceptive device insertion/removal		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
41200#P058	Categorical multiple	110338/10(110348)	-0.142441989077158	-0.700534337431141	0.485952120236317	0.635787313180404	LOGISTIC-BINARY	Operative procedures - main OPCS4: P05.8 Other specified excision of vulva		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
5012	Categorical single	14696/19351	-999	-999	-999	0.635809414821403	MULTINOMIAL-LOGISTIC	FI8 : chained arithmetic		100000	UK Biobank Assessment Centre	100026	Cognitive function	100027	Fluid intelligence / reasoning	100027	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning
41272#E338	Categorical multiple	110333/15(110348)	-0.118394442071035	-0.586028513499605	0.398589999201457	0.635829616452426	LOGISTIC-BINARY	Operative procedures - OPCS4: E33.8 Other specified other open operations on larynx		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C293	Categorical multiple	110301/47(110348)	-0.0675019362172768	-0.339053932607557	0.220532886532927	0.635833206633906	LOGISTIC-BINARY	Operative procedures - OPCS4: C29.3 Occlusion of lacrimal punctum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20107#4	Categorical single	86958/5735(92693)	-0.00642231077321817	-0.0329499853014161	0.0202400055711087	0.635986654681738	LOGISTIC-BINARY	Illnesses of father		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
27323	Continuous	7937	-0.00469911447981557	-0.02416636184019	0.0147681328805589	0.6360981588881	LINEAR	Volume of superiorfrontal (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	196	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer DKT
41272#Z931	Categorical multiple	110331/17(110348)	-0.110315446349505	-0.547795568868015	0.370130949095673	0.636152708448035	LOGISTIC-BINARY	Operative procedures - OPCS4: Z93.1 Iliac vein		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z931	Categorical multiple	110331/17(110348)	-0.110315446349505	-0.547795568868015	0.370130949095673	0.636152708448035	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z93.1 Iliac vein		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
