varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
30610	Continuous	129478	-0.0320842794330784	-0.0373925899459702	-0.0267759689201867	2.33331329199273e-32	LINEAR	Alkaline phosphatase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30620	Continuous	129445	0.015806884500257	0.0106844747741365	0.0209292942263775	1.46898278310735e-09	LINEAR	Alanine aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30660	Continuous	110316	-0.0120353611202797	-0.0176850201524642	-0.00638570208809513	2.97795831193753e-05	LINEAR	Direct bilirubin		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1807	Integer	98165	-0.0125627771337367	-0.0187093691122018	-0.00641618515527162	6.18161372712149e-05	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
23462	Continuous	32697	-0.0207440777260164	-0.0310298123870793	-0.0104583430649536	7.73510255152121e-05	LINEAR	Glycine		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30750	Continuous	129415	0.0104337794857354	0.00523941312303398	0.0156281458484368	8.25627942180823e-05	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30700	Continuous	129423	-0.00867544066687324	-0.0130029396762367	-0.00434794165750977	8.52648727242367e-05	LINEAR	Creatinine		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41210#T253	Categorical multiple	135845/45(135890)	-0.483990238479186	-0.730352436406904	-0.226178841858308	0.000163986891435231	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T25.3 Primary repair of incisional hernia using sutures		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M706	Categorical multiple	135787/103(135890)	-0.33333943624246	-0.50502567963303	-0.155794262654989	0.000181050264046362	LOGISTIC-BINARY	Operative procedures - main OPCS4: M70.6 Radioactive seed implantation into prostate		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#N304	Categorical multiple	135866/24(135890)	-0.614780690563311	-0.938026065345464	-0.272917924702677	0.000278699825799264	LOGISTIC-BINARY	Operative procedures - OPCS4: N30.4 Dorsal slit of prepuce		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20652	Categorical single	53037	0.0276876333334775	0.012669800079721	0.042705466587234	0.000302306899498306	ORDERED-LOGISTIC	Liking for dark chocolate		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
41200#332	Categorical multiple	135000/890(135890)	0.125434092033091	0.0571594570271954	0.194744130057157	0.000351538449620235	LOGISTIC-BINARY	Operative procedures - main OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
90032	Continuous	29265	0.0205670643719569	0.00921845885801921	0.0319156698858946	0.00038264328303474	LINEAR	Average acceleration 05:00 - 05:59		100088	Additional exposures	1008	Physical activity measurement	1009	Acceleration averages	1009	Additional exposures > Physical activity measurement > Acceleration averages
23544	Continuous	32721	0.0194601152246825	0.00867002668108106	0.0302502037682839	0.000408399228686009	LINEAR	Concentration of Small LDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23443	Continuous	32697	-0.0186671380337923	-0.0290728266018963	-0.00826144946568827	0.000438397157847141	LINEAR	Degree of Unsaturation		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
20089#461	Categorical multiple	18524/689(19213)	-0.130442154488789	-0.202746021895132	-0.0571424813024334	0.00044407982280148	LOGISTIC-BINARY	Type of meals eaten: Takeaway meals		100089	Online follow-up	100090	Diet by 24-hour recall	100105	Meal type yesterday	100105	Online follow-up > Diet by 24-hour recall > Meal type yesterday
41272#332	Categorical multiple	134849/1041(135890)	0.113233026546982	0.0502677640538608	0.177073619857283	0.000464245586886655	LOGISTIC-BINARY	Operative procedures - OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23441	Continuous	32721	0.0189687622124138	0.00834790184323125	0.0295896225815964	0.00046481639147807	LINEAR	Apolipoprotein B to Apolipoprotein A1 ratio		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23543	Continuous	32721	0.0188010456206675	0.00816223319091024	0.0294398580504247	0.000533280675389198	LINEAR	Triglycerides in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30530	Continuous	131732	-0.00908864096611924	-0.0142670205699322	-0.00391026136230626	0.000581916382107048	LINEAR	Sodium in urine		100078	Biological samples	100079	Assay results	100083	Urine assays	100083	Biological samples > Assay results > Urine assays
27412	Continuous	13228	-0.0294625872278968	-0.0462738779586381	-0.0126512964971554	0.000593838085279367	LINEAR	Mean thickness of G-cingul-Post-ventral (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	197	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer a2009s
1498	Integer	125902	0.0179707114169757	0.00770423543413047	0.028237187399821	0.000601917501348182	ORDERED-LOGISTIC	Coffee intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
41272#P273	Categorical multiple	135182/708(135890)	0.135040207994259	0.0583371703032201	0.213045418986668	0.000621788052440563	LOGISTIC-BINARY	Operative procedures - OPCS4: P27.3 Colposcopy of vagina		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
21043	Integer	49930	0.0283912119582109	0.0121174599246614	0.0446649639917604	0.000628051843026382	ORDERED-LOGISTIC	Least number of times bowels opened per week		100089	Online follow-up	153	Digestive health	153	Digestive health	153	Online follow-up > Digestive health
20003#1140869604	Categorical multiple	135854/14(135868)	-0.746007372707111	-1.16452615816597	-0.304451950427841	0.000628413464611933	LOGISTIC-BINARY	Treatment/medication code: cyclophosphamide		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41272#M706	Categorical multiple	135762/128(135890)	-0.275748140916104	-0.432549758321137	-0.113943966701564	0.000687613717970627	LOGISTIC-BINARY	Operative procedures - OPCS4: M70.6 Radioactive seed implantation into prostate		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20554#6	Categorical multiple	44782/379(45161)	-0.165904616246751	-0.260984203228543	-0.0689964064553452	0.000703787723148029	LOGISTIC-BINARY	Actions taken following self-harm: Receive help from friends / family / neighbours		100089	Online follow-up	136	Mental health	146	Self-harm behaviours	146	Online follow-up > Mental health > Self-harm behaviours
20554#3	Categorical multiple	44627/534(45161)	-0.14102791674991	-0.222013100888247	-0.0587197455021218	0.00070909103001615	LOGISTIC-BINARY	Actions taken following self-harm: Need hospital treatment (eg A&E)		100089	Online follow-up	136	Mental health	146	Self-harm behaviours	146	Online follow-up > Mental health > Self-harm behaviours
23409	Continuous	32721	0.0183977708289158	0.00774055193973491	0.0290549897180966	0.000716129293393065	LINEAR	Triglycerides in LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23545	Continuous	32721	0.0186084330129223	0.00779696067522959	0.029419905350615	0.000742875151066023	LINEAR	Total Lipids in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30770	Continuous	128757	0.00901721811516478	0.00377691015630853	0.014257526074021	0.000744774401108535	LINEAR	IGF-1		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140879658	Categorical multiple	135828/40(135868)	-0.45887665670767	-0.721888484681218	-0.182833564032397	0.000828718856407169	LOGISTIC-BINARY	Treatment/medication code: chlorpromazine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
25874	Continuous	13123	0.0278109620472643	0.0114870338854691	0.0441348902090595	0.000841678812367117	LINEAR	Volume of grey matter in Supracalcarine Cortex (left)		1101	UK Biobank Assessment Centre		Imaging		Imaging	1101	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST)
23536	Continuous	32721	0.0181469362805291	0.00749414029036944	0.0287997322706888	0.0008420368266295	LINEAR	Triglycerides in Large LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30830	Continuous	117277	-0.00875919918112369	-0.0139480680119356	-0.00357033035031177	0.000937918683086805	LINEAR	SHBG		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
23548	Continuous	32721	0.0182059366080134	0.00739852578636217	0.0290133474296646	0.00096157029859756	LINEAR	Cholesteryl Esters in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41200#P273	Categorical multiple	135454/436(135890)	0.167238660884041	0.068930660614774	0.267719552287939	0.000972765902914792	LOGISTIC-BINARY	Operative procedures - main OPCS4: P27.3 Colposcopy of vagina		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
48	Continuous	135669	0.00793163581500231	0.00320549720240369	0.0126577744276009	0.00100449527807915	LINEAR	Waist circumference		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
1488	Integer	131954	0.00899273057057762	0.0036068695178919	0.0143785916232633	0.00106603086186745	LINEAR	Tea intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
23547	Continuous	32721	0.0180446562634466	0.00722654289512229	0.0288627696317709	0.0010790668054679	LINEAR	Cholesterol in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
20112#100	Categorical single	472/268(740)	-0.250212170204717	-0.401614915740197	-0.100559642489358	0.00110322142002827	LOGISTIC-BINARY	Illnesses of adopted father		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
23537	Continuous	32721	0.0179002431680548	0.0071029448266562	0.0286975415094533	0.00115750834565624	LINEAR	Concentration of Medium LDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30150	Continuous	131566	-0.0166913007457539	-0.0267656048787445	-0.00661699661276321	0.00116507794814116	ORDERED-LOGISTIC	Eosinophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23546	Continuous	32721	0.0178461043260028	0.00703206419147481	0.0286601444605308	0.00121937266456886	LINEAR	Phospholipids in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
1359	Categorical single	135700	0.0165311761677882	0.00648882863389168	0.0265735237016847	0.00125367012227405	ORDERED-LOGISTIC	Poultry intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
22601#53152546	Categorical single	35097/119(35216)	-0.272427358563068	-0.435821482610966	-0.103729868949083	0.00129125259699782	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
25868	Continuous	13123	0.0257309950981011	0.0100379876733895	0.0414240025228126	0.00131241081299691	LINEAR	Volume of grey matter in Planum Polare (left)		1101	UK Biobank Assessment Centre		Imaging		Imaging	1101	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST)
23538	Continuous	32721	0.0175830347047211	0.00677635771316324	0.0283897116962789	0.00142859356545561	LINEAR	Total Lipids in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
102260	Categorical single	19211	-0.0815171345500424	-0.131821210233319	-0.0312130588667656	0.00149476877576125	ORDERED-LOGISTIC	Chocolate bar intake		100089	Online follow-up	100090	Diet by 24-hour recall	100109	Soup/snacks/pastries yesterday	100109	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
30880	Continuous	129307	-0.00748482466982733	-0.0121092148396797	-0.00286043449997494	0.00151252754224696	LINEAR	Urate		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
23539	Continuous	32721	0.0174928979769068	0.0066786892217895	0.0283071067320241	0.00152304076881645	LINEAR	Phospholipids in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41210#Z559	Categorical multiple	135848/42(135890)	-0.430393276188415	-0.690692210033733	-0.157239635851165	0.00153536061556099	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z55.9 Muscle of forearm NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z559	Categorical multiple	135848/42(135890)	-0.430393276188415	-0.690692210033733	-0.157239635851165	0.00153536061556099	LOGISTIC-BINARY	Operative procedures - OPCS4: Z55.9 Muscle of forearm NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#143	Categorical multiple	135876/14(135890)	1.26897083815406	0.539348483763447	2.11420119074358	0.00156223683327784	LOGISTIC-BINARY	Operative procedures - main OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20553#4	Categorical multiple	44417/738(45155)	-0.113295941271347	-0.18313003853615	-0.0424894455092176	0.00158761337875607	LOGISTIC-BINARY	Methods of self-harm used: Ingesting a medication in excess of the normal dose		100089	Online follow-up	136	Mental health	146	Self-harm behaviours	146	Online follow-up > Mental health > Self-harm behaviours
41200#C134	Categorical multiple	135870/20(135890)	0.971124415050338	0.404163042980829	1.61183399560158	0.00158810123258823	LOGISTIC-BINARY	Operative procedures - main OPCS4: C13.4 Blepharoplasty NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23492	Continuous	32721	0.0171099581496947	0.00648541120952955	0.0277345050898598	0.00159832107726649	LINEAR	Cholesteryl Esters in Very Large VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
90031	Continuous	29265	0.0183215452720306	0.00689932755602628	0.0297437629880349	0.0016684189883963	LINEAR	Average acceleration 04:00 - 04:59		100088	Additional exposures	1008	Physical activity measurement	1009	Acceleration averages	1009	Additional exposures > Physical activity measurement > Acceleration averages
23541	Continuous	32721	0.0172853361921387	0.00648472887675143	0.0280859435075259	0.00170924612796246	LINEAR	Cholesteryl Esters in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23513	Continuous	32721	0.0171555645643106	0.00640469478322941	0.0279064343453917	0.0017633235167438	LINEAR	Cholesteryl Esters in Small VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
20480	Categorical single	43847/1353(45200)	-0.0844947932371995	-0.137200525873485	-0.0312595184693536	0.00176708381298232	LOGISTIC-BINARY	Ever self-harmed		100089	Online follow-up	136	Mental health	146	Self-harm behaviours	146	Online follow-up > Mental health > Self-harm behaviours
41272#K253	Categorical multiple	135816/74(135890)	0.417943081430673	0.163097701605559	0.687867509158994	0.00178271209561656	LOGISTIC-BINARY	Operative procedures - OPCS4: K25.3 Prosthetic replacement of mitral valve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#M498	Categorical multiple	135859/31(135890)	0.709761131106481	0.284617755996964	1.17741092768957	0.00180501738042026	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: M49.8 Other specified other operations on bladder		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23449	Continuous	32697	0.0170246300816217	0.0063258165498896	0.0277234436133538	0.00181664063858058	LINEAR	Linoleic Acid		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
22611#0	Categorical single	4756/30390(35146)	-0.0496348791008523	-0.0809322861412437	-0.0184983923974984	0.00183036553639867	LOGISTIC-BINARY	Workplace had a lot of cigarette smoke from other people smoking		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
26684	Continuous	13228	0.0261051813799141	0.00967344419445606	0.0425369185653722	0.00184907819002276	LINEAR	Volume of AV (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
41200#N304	Categorical multiple	135872/18(135890)	-0.60901601428822	-0.981376305709925	-0.210908674170351	0.00186594149442762	LOGISTIC-BINARY	Operative procedures - main OPCS4: N30.4 Dorsal slit of prepuce		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
100400	Categorical single	19213	0.0388142547372713	0.0142891258684409	0.0633393836061016	0.00192523527408418	ORDERED-LOGISTIC	Standard tea intake		100089	Online follow-up	100090	Diet by 24-hour recall	100104	Hot/cold beverages yesterday	100104	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday
41210#Z545	Categorical multiple	135872/18(135890)	-0.609648201875813	-0.985281664253869	-0.210698690755881	0.0019458456116231	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z54.5 Triceps brachii		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z545	Categorical multiple	135872/18(135890)	-0.609648201875813	-0.985281664253869	-0.210698690755881	0.0019458456116231	LOGISTIC-BINARY	Operative procedures - OPCS4: Z54.5 Triceps brachii		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#U338	Categorical multiple	135873/17(135890)	-0.625335956450071	-1.01106644581342	-0.215552299673376	0.00197063416819803	LOGISTIC-BINARY	Operative procedures - main OPCS4: U33.8 Other specified other diagnostic tests		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23540	Continuous	32721	0.0170623562623846	0.0062511363762862	0.027873576148483	0.00198080100042811	LINEAR	Cholesterol in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41210#Y188	Categorical multiple	135794/96(135890)	-0.288740565403301	-0.468644634986262	-0.102225814895596	0.00199354864571011	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y18.8 Other specified release of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y188	Categorical multiple	135794/96(135890)	-0.288740565403301	-0.468644634986262	-0.102225814895596	0.00199354864571011	LOGISTIC-BINARY	Operative procedures - OPCS4: Y18.8 Other specified release of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23109	Continuous	133560	-0.00597747256885948	-0.00977795838106877	-0.00217698675665019	0.002051773300049	LINEAR	Impedance of arm (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20741	Categorical single	53048	0.0235340103868608	0.00849143228307085	0.0385765884906507	0.00216757501497513	ORDERED-LOGISTIC	Liking for watching television		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
20711	Categorical single	52727	0.0246289976514846	0.00885013568703359	0.0404078596159355	0.00221939780704355	ORDERED-LOGISTIC	Liking for roast chicken		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
23512	Continuous	32721	0.0167774920082572	0.00600723563856344	0.0275477483779509	0.00226544201510874	LINEAR	Cholesterol in Small VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23439	Continuous	32721	0.0168012268686812	0.00600840682920162	0.0275940469081607	0.00228113688318595	LINEAR	Apolipoprotein B		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
20602	Categorical single	52953	-0.0231506265688684	-0.0380644653554277	-0.00823678778230916	0.0023474334207313	ORDERED-LOGISTIC	Liking for apple juice		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
41200#L978	Categorical multiple	135874/16(135890)	1.08002388402257	0.430734588139696	1.82637842932465	0.00237281428675023	LOGISTIC-BINARY	Operative procedures - main OPCS4: L97.8 Other specified other operations on blood vessel		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#Q022	Categorical multiple	135866/24(135890)	0.811283393081235	0.316033280272449	1.36459218143585	0.00237618021087571	LOGISTIC-BINARY	Operative procedures - main OPCS4: Q02.2 Laser destruction of lesion of cervix uteri		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T746	Categorical multiple	135837/53(135890)	-0.37165485619365	-0.606422612349419	-0.125945193853157	0.00239523369651342	LOGISTIC-BINARY	Operative procedures - OPCS4: T74.6 Autologous blood injection into tendon		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
40011#9400	Categorical single	135875/15(135890)	-0.643496295030995	-1.04923183200793	-0.211423047027283	0.00247365340960255	LOGISTIC-BINARY	Histology of cancer tumour		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
23429	Continuous	32721	0.016662607450558	0.00586063469967353	0.0274645802014425	0.00250096696843708	LINEAR	Concentration of LDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23491	Continuous	32721	0.0162860040845526	0.00571431221279576	0.0268576959563095	0.00253392325078252	LINEAR	Cholesterol in Very Large VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23550	Continuous	32721	0.0163384795328639	0.00572910311040585	0.0269478559553221	0.00254255562028452	LINEAR	Triglycerides in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23451	Continuous	32697	-0.0161016093743653	-0.0265631455585976	-0.00564007319013301	0.002557046638615	LINEAR	Omega-3 Fatty Acids to Total Fatty Acids percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23106	Continuous	133563	-0.00630526902624069	-0.0104022690063064	-0.00220826904617498	0.00255839267107438	LINEAR	Impedance of whole body		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
41272#T529	Categorical multiple	135865/25(135890)	-0.518683868872508	-0.847143935862658	-0.170809037920077	0.00257242626696184	LOGISTIC-BINARY	Operative procedures - OPCS4: T52.9 Unspecified excision of other fascia		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23428	Continuous	32721	0.01649813681125	0.00576382688723304	0.027232446735267	0.00259316098714958	LINEAR	Concentration of VLDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23509	Continuous	32721	0.0163674695012156	0.00570462389500836	0.0270303151074229	0.00262605440506518	LINEAR	Concentration of Small VLDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41272#Q236	Categorical multiple	135874/16(135890)	-0.634326486934251	-1.03784856825344	-0.206899407167027	0.00263668906409431	LOGISTIC-BINARY	Operative procedures - OPCS4: Q23.6 Oophorectomy of remaining solitary ovary NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23511	Continuous	32721	0.0165048878658397	0.00574671508768293	0.0272630606439966	0.00264011284200229	LINEAR	Phospholipids in Small VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41272#U338	Categorical multiple	135868/22(135890)	-0.539324587922513	-0.884849718892711	-0.172663707920504	0.00290084902366048	LOGISTIC-BINARY	Operative procedures - OPCS4: U33.8 Other specified other diagnostic tests		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#H418	Categorical multiple	135875/15(135890)	-0.63939159561767	-1.04838622839987	-0.202692090636716	0.00290400503009598	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: H41.8 Other specified other operations on rectum through anus		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23420	Continuous	32721	0.0162606311264246	0.00553737609268194	0.0269838861601672	0.00295909684653601	LINEAR	Free Cholesterol in VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23644	Continuous	32721	-0.0158162683994785	-0.0262548342801869	-0.00537770251877008	0.00298208951816441	LINEAR	Phospholipids to Total Lipids in Small HDL percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41256#7041	Categorical multiple	135871/19(135890)	-0.580570867434014	-0.95403728819562	-0.183518084141698	0.00301362387749638	LOGISTIC-BINARY	Operative procedures - main OPCS3: 704.1 Curettage of uterus : biopsy (of endometrium)		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#W803	Categorical multiple	135825/65(135890)	0.421466211721736	0.150981759823989	0.70925959869371	0.00305907059876965	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W80.3 Open irrigation of joint NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41258#387	Categorical multiple	135841/49(135890)	-0.386082311508293	-0.636658823930423	-0.124125111199683	0.00309921431750451	LOGISTIC-BINARY	Operative procedures - secondary OPCS3: 387 Biopsy of breast		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
